#SampleID	Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	country_zoo	captivity_status	captivity_status_ext	amplicon	sample	Description
nw.hu.HADZA.794.16s	SRR5761153	smits_2017	Homo_sapiens	Homo_sapiens	human	794	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.794	non_industrialized_human
nw.hu.HADZA.798.16s	SRR5761152	smits_2017	Homo_sapiens	Homo_sapiens	human	798	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.798	non_industrialized_human
nw.hu.HADZA.801.16s	SRR5761155	smits_2017	Homo_sapiens	Homo_sapiens	human	801	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.801	non_industrialized_human
nw.hu.HADZA.804.16s	SRR5761154	smits_2017	Homo_sapiens	Homo_sapiens	human	804	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.804	non_industrialized_human
nw.hu.HADZA.807.16s	SRR5761194	smits_2017	Homo_sapiens	Homo_sapiens	human	807	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.807	non_industrialized_human
nw.hu.HADZA.808.16s	SRR5761195	smits_2017	Homo_sapiens	Homo_sapiens	human	808	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.808	non_industrialized_human
nw.hu.HADZA.811.16s	SRR5761197	smits_2017	Homo_sapiens	Homo_sapiens	human	811	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.811	non_industrialized_human
nw.hu.HADZA.814.16s	SRR5761198	smits_2017	Homo_sapiens	Homo_sapiens	human	814	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.814	non_industrialized_human
nw.hu.HADZA.815.16s	SRR5761199	smits_2017	Homo_sapiens	Homo_sapiens	human	815	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.815	non_industrialized_human
nw.hu.HADZA.816.16s	SRR5761200	smits_2017	Homo_sapiens	Homo_sapiens	human	816	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.816	non_industrialized_human
nw.hu.HADZA.817.16s	SRR5761201	smits_2017	Homo_sapiens	Homo_sapiens	human	817	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.817	non_industrialized_human
nw.hu.HADZA.818.16s	SRR5761192	smits_2017	Homo_sapiens	Homo_sapiens	human	818	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.818	non_industrialized_human
nw.hu.HADZA.819.16s	SRR5761193	smits_2017	Homo_sapiens	Homo_sapiens	human	819	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.819	non_industrialized_human
nw.hu.HADZA.820.16s	SRR5760933	smits_2017	Homo_sapiens	Homo_sapiens	human	820	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.820	non_industrialized_human
nw.hu.HADZA.821.16s	SRR5760932	smits_2017	Homo_sapiens	Homo_sapiens	human	821	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.821	non_industrialized_human
nw.hu.HADZA.822.16s	SRR5760931	smits_2017	Homo_sapiens	Homo_sapiens	human	822	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.822	non_industrialized_human
nw.hu.HADZA.826.16s	SRR5760930	smits_2017	Homo_sapiens	Homo_sapiens	human	826	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.826	non_industrialized_human
nw.hu.HADZA.828.16s	SRR5760929	smits_2017	Homo_sapiens	Homo_sapiens	human	828	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.828	non_industrialized_human
nw.hu.HADZA.829.16s	SRR5760928	smits_2017	Homo_sapiens	Homo_sapiens	human	829	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.829	non_industrialized_human
nw.hu.HADZA.830.16s	SRR5760927	smits_2017	Homo_sapiens	Homo_sapiens	human	830	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.830	non_industrialized_human
nw.hu.HADZA.831.16s	SRR5760926	smits_2017	Homo_sapiens	Homo_sapiens	human	831	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.831	non_industrialized_human
nw.hu.HADZA.832.16s	SRR5760935	smits_2017	Homo_sapiens	Homo_sapiens	human	832	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.832	non_industrialized_human
nw.hu.HADZA.833.16s	SRR5760934	smits_2017	Homo_sapiens	Homo_sapiens	human	833	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.833	non_industrialized_human
nw.hu.HADZA.834.16s	SRR5760978	smits_2017	Homo_sapiens	Homo_sapiens	human	834	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.834	non_industrialized_human
nw.hu.HADZA.835.16s	SRR5760979	smits_2017	Homo_sapiens	Homo_sapiens	human	835	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.835	non_industrialized_human
nw.hu.HADZA.836.16s	SRR5760976	smits_2017	Homo_sapiens	Homo_sapiens	human	836	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.836	non_industrialized_human
nw.hu.HADZA.837.16s	SRR5760977	smits_2017	Homo_sapiens	Homo_sapiens	human	837	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.837	non_industrialized_human
nw.hu.HADZA.838.16s	SRR5760974	smits_2017	Homo_sapiens	Homo_sapiens	human	838	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.838	non_industrialized_human
nw.hu.HADZA.839.16s	SRR5760975	smits_2017	Homo_sapiens	Homo_sapiens	human	839	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.839	non_industrialized_human
nw.hu.HADZA.841.16s	SRR5760972	smits_2017	Homo_sapiens	Homo_sapiens	human	841	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.841	non_industrialized_human
nw.hu.HADZA.842.16s	SRR5760973	smits_2017	Homo_sapiens	Homo_sapiens	human	842	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.842	non_industrialized_human
nw.hu.HADZA.843.16s	SRR5760970	smits_2017	Homo_sapiens	Homo_sapiens	human	843	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.843	non_industrialized_human
nw.hu.HADZA.844.16s	SRR5760971	smits_2017	Homo_sapiens	Homo_sapiens	human	844	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.844	non_industrialized_human
nw.hu.HADZA.845.16s	SRR5761103	smits_2017	Homo_sapiens	Homo_sapiens	human	845	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.845	non_industrialized_human
nw.hu.HADZA.848.16s	SRR5761102	smits_2017	Homo_sapiens	Homo_sapiens	human	848	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.848	non_industrialized_human
nw.hu.HADZA.849.16s	SRR5761105	smits_2017	Homo_sapiens	Homo_sapiens	human	849	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.849	non_industrialized_human
nw.hu.HADZA.850.16s	SRR5761104	smits_2017	Homo_sapiens	Homo_sapiens	human	850	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.850	non_industrialized_human
nw.hu.HADZA.851.16s	SRR5761099	smits_2017	Homo_sapiens	Homo_sapiens	human	851	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.851	non_industrialized_human
nw.hu.HADZA.852.16s	SRR5761098	smits_2017	Homo_sapiens	Homo_sapiens	human	852	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.852	non_industrialized_human
nw.hu.HADZA.857.16s	SRR5761101	smits_2017	Homo_sapiens	Homo_sapiens	human	857	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.857	non_industrialized_human
nw.hu.HADZA.858.16s	SRR5761100	smits_2017	Homo_sapiens	Homo_sapiens	human	858	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.858	non_industrialized_human
nw.hu.HADZA.859.16s	SRR5761097	smits_2017	Homo_sapiens	Homo_sapiens	human	859	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.859	non_industrialized_human
nw.hu.HADZA.860.16s	SRR5761096	smits_2017	Homo_sapiens	Homo_sapiens	human	860	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.860	non_industrialized_human
nw.hu.HADZA.861.16s	SRR5761130	smits_2017	Homo_sapiens	Homo_sapiens	human	861	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.861	non_industrialized_human
nw.hu.HADZA.862.16s	SRR5761131	smits_2017	Homo_sapiens	Homo_sapiens	human	862	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.862	non_industrialized_human
nw.hu.HADZA.863.16s	SRR5761132	smits_2017	Homo_sapiens	Homo_sapiens	human	863	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.863	non_industrialized_human
nw.hu.HADZA.864.16s	SRR5761133	smits_2017	Homo_sapiens	Homo_sapiens	human	864	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.864	non_industrialized_human
nw.hu.HADZA.867.16s	SRR5761126	smits_2017	Homo_sapiens	Homo_sapiens	human	867	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.867	non_industrialized_human
nw.hu.HADZA.868.16s	SRR5761127	smits_2017	Homo_sapiens	Homo_sapiens	human	868	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.868	non_industrialized_human
nw.hu.HADZA.869.16s	SRR5761128	smits_2017	Homo_sapiens	Homo_sapiens	human	869	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.869	non_industrialized_human
nw.hu.HADZA.873.16s	SRR5761129	smits_2017	Homo_sapiens	Homo_sapiens	human	873	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.873	non_industrialized_human
nw.hu.HADZA.875.16s	SRR5761134	smits_2017	Homo_sapiens	Homo_sapiens	human	875	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.875	non_industrialized_human
nw.hu.HADZA.876.16s	SRR5761135	smits_2017	Homo_sapiens	Homo_sapiens	human	876	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.876	non_industrialized_human
nw.hu.HADZA.878.16s	SRR5760877	smits_2017	Homo_sapiens	Homo_sapiens	human	878	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.878	non_industrialized_human
nw.hu.HADZA.879.16s	SRR5760876	smits_2017	Homo_sapiens	Homo_sapiens	human	879	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.879	non_industrialized_human
nw.hu.HADZA.882.16s	SRR5760875	smits_2017	Homo_sapiens	Homo_sapiens	human	882	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.882	non_industrialized_human
nw.hu.HADZA.883.16s	SRR5760874	smits_2017	Homo_sapiens	Homo_sapiens	human	883	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.883	non_industrialized_human
nw.hu.HADZA.99.16s	SRR5761075	smits_2017	Homo_sapiens	Homo_sapiens	human	99	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.99	non_industrialized_human
nw.hum.Thai.TCS001.16s	T.CS.001	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS001	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS001	non_industrialized_human
nw.hum.Thai.TCS002.16s	T.CS.002	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS002	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS002	non_industrialized_human
nw.hum.Thai.TCS003.16s	T.CS.003	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS003	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS003	non_industrialized_human
nw.hum.Thai.TCS004.16s	T.CS.004	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS004	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS004	non_industrialized_human
nw.hum.Thai.TCS005.16s	T.CS.005	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS005	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS005	non_industrialized_human
nw.hum.Thai.TCS007.16s	T.CS.007	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS007	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS007	non_industrialized_human
nw.hum.Thai.TCS008.16s	T.CS.008	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS008	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS008	non_industrialized_human
nw.hum.Thai.TCS009.16s	T.CS.009	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS009	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS009	non_industrialized_human
nw.hum.Thai.TCS011.16s	T.CS.011	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS011	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS011	non_industrialized_human
nw.hum.Thai.TCS012.16s	T.CS.012	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS012	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS012	non_industrialized_human
nw.hum.Thai.TCS013.16s	T.CS.013	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS013	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS013	non_industrialized_human
nw.hum.Thai.TCS014.16s	T.CS.014	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS014	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS014	non_industrialized_human
nw.hum.Thai.TCS016.16s	T.CS.016	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS016	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS016	non_industrialized_human
nw.hum.Thai.TCS017.16s	T.CS.017	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS017	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS017	non_industrialized_human
nw.hum.Thai.TCS018.16s	T.CS.018	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS018	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS018	non_industrialized_human
nw.hum.Thai.TCS019.16s	T.CS.019	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS019	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS019	non_industrialized_human
nw.hum.Thai.TCS020.16s	T.CS.020	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS020	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS020	non_industrialized_human
nw.hum.Thai.TCS021.16s	T.CS.021	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS021	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS021	non_industrialized_human
nw.hum.Thai.TCS022.16s	T.CS.022	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS022	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS022	non_industrialized_human
nw.hum.Thai.TCS023.16s	T.CS.023	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS023	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS023	non_industrialized_human
nw.hum.Thai.TCS024.16s	T.CS.024	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS024	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS024	non_industrialized_human
nw.hum.Thai.TCS025.16s	T.CS.025	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS025	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS025	non_industrialized_human
nw.hum.Thai.TCS026.16s	T.CS.026	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS026	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS026	non_industrialized_human
nw.hum.Thai.TCS027.16s	T.CS.027	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS027	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS027	non_industrialized_human
nw.hum.Thai.TCS028.16s	T.CS.028	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS028	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS028	non_industrialized_human
nw.hum.Thai.TCS029.16s	T.CS.029	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS029	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS029	non_industrialized_human
nw.hum.Thai.TCS030.16s	T.CS.030	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS030	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS030	non_industrialized_human
nw.hum.Thai.TCS031.16s	T.CS.031	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS031	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS031	non_industrialized_human
nw.hum.Thai.TCS032.16s	T.CS.032	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS032	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS032	non_industrialized_human
nw.hum.Thai.TCS033.16s	T.CS.033	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS033	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS033	non_industrialized_human
nw.hum.Thai.TCS034.16s	T.CS.034	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS034	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS034	non_industrialized_human
nw.hum.Thai.TCS035.16s	T.CS.035	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS035	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS035	non_industrialized_human
nw.hum.Thai.TCS036.16s	T.CS.036	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS036	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS036	non_industrialized_human
nw.hum.Thai.TCS037.16s	T.CS.037	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS037	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS037	non_industrialized_human
nw.hum.Thai.TCS038.16s	T.CS.038	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS038	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS038	non_industrialized_human
nw.hum.Thai.TCS039.16s	T.CS.039	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS039	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS039	non_industrialized_human
nw.hum.Thai.TCS040.16s	T.CS.040	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS040	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS040	non_industrialized_human
nw.hum.Thai.TCS041.16s	T.CS.041	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS041	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS041	non_industrialized_human
nw.hum.Thai.TCS042.16s	T.CS.042	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS042	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS042	non_industrialized_human
nw.hum.Thai.TCS043.16s	T.CS.043	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS043	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS043	non_industrialized_human
nw.hum.Thai.TCS044.16s	T.CS.044	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS044	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS044	non_industrialized_human
nw.hum.Thai.TCS045.16s	T.CS.045	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS045	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS045	non_industrialized_human
nw.hum.Thai.TCS046.16s	T.CS.046	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS046	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS046	non_industrialized_human
nw.hum.Thai.TCS047.16s	T.CS.047	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS047	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS047	non_industrialized_human
nw.hum.Thai.TCS048.16s	T.CS.048	vangay_2018	Homo_sapiens	Homo_sapiens	human	TCS048	HmongThai	Thai	Thai	Thailand	non_industrialized_human	non_industrialized_human	16s	nw.hum.Thai.TCS048	non_industrialized_human
